YEAR,MO,DY,YB,HR,,ROOM-T,CLOD-S,RHEX-S,AHEX-S,FS,ROOM-H,CLOD-L,RHEX-L,AHEX-L,FL,MRT'
   0, 3, 5,3, 8,0, 19.10,  -0.7,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.94
   0, 3, 5,3, 9,0, 22.00,  43.2,  17.1, -13.7,10,  6.66,   5.6,   8.5,  -3.1,10, 25.43
   0, 3, 5,3,10,0, 22.00,  77.9,  63.7,  39.7,10,  6.66,   5.6,   6.0,  -6.0,10, 29.14
   0, 3, 5,3,11,0, 22.00, 102.2,  89.7,  70.3,10,  6.66,   5.6,   5.6,  -7.8,10, 31.50
   0, 3, 5,3,12,0, 22.00, 113.5, 102.5,  85.1,10,  6.66,   4.5,   4.5, -10.2,10, 32.63
   0, 3, 5,3,13,0, 22.00, 117.6, 107.9,  91.7,10,  6.66,   4.5,   4.5, -11.7,10, 33.06
   0, 3, 5,3,14,0, 22.00, 114.7, 106.2,  90.6,10,  6.66,   5.6,   5.6, -12.1,10, 32.82
   0, 3, 5,3,15,0, 22.00,  99.4,  92.0,  76.1,10,  6.66,   5.6,   5.6, -13.3,10, 31.34
   0, 3, 5,3,16,0, 22.00,  73.6,  67.2,  49.8,10,  6.66,   5.6,   5.6, -13.7,10, 28.81
   0, 3, 5,3,17,0, 22.00,  40.7,  35.2,  15.3,10,  6.66,   5.6,   5.6, -13.3,10, 25.58
   0, 3, 5,3,18,0, 22.00,  11.2,   6.5, -15.9,10,  6.66,   4.2,   4.2, -14.5,10, 22.69
   0, 3, 5,3,19,0, 22.00,  -4.5,  -8.4, -33.1,10,  6.66,   2.2,   2.2, -16.2,10, 21.18
   0, 3, 5,3,20,0, 22.00,  -9.8, -13.1, -40.8,10,  6.66,   1.4,   1.4, -16.9,10, 20.70
   0, 3, 5,3,21,0, 22.00, -13.8, -16.5, -47.9,10,  6.66,   1.1,   1.1, -16.9,10, 20.36
   0, 3, 5,3,22,0, 20.18, -19.0,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.28
   0, 3, 5,3,23,0, 19.23, -23.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.40
   0, 3, 5,3,24,0, 18.68, -24.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.99
   0, 3, 6,3, 1,0, 18.28, -26.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.68
   0, 3, 6,3, 2,0, 17.90, -27.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.36
   0, 3, 6,3, 3,0, 17.54, -28.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.05
   0, 3, 6,3, 4,0, 17.20, -29.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.75
   0, 3, 6,3, 5,0, 16.87, -30.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.44
   0, 3, 6,3, 6,0, 16.53, -31.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.12
   0, 3, 6,3, 7,0, 16.42, -29.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.14
   0, 3, 6,3, 8,0, 17.77, -11.2,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 18.27
   0, 3, 6,3, 9,0, 22.00,  16.5, -17.7, -53.7,10,  6.66,   5.6,   8.5,  -8.3,10, 22.48
   0, 3, 6,3,10,0, 22.00,  21.0,   3.7, -28.4,10,  6.66,   5.6,   6.0, -10.4,10, 23.29
   0, 3, 6,3,11,0, 22.00,  12.1,  -3.2, -31.8,10,  6.66,   5.6,   5.6, -10.3,10, 22.31
   0, 3, 6,3,12,0, 22.00,  11.6,  -1.9, -29.0,10,  6.66,   4.5,   4.5, -10.9,10, 22.24
   0, 3, 6,3,13,0, 22.00,  26.6,  14.7, -11.5,10,  6.66,   4.5,   4.5, -10.2,10, 23.77
   0, 3, 6,3,14,0, 22.00,  42.9,  32.4,   7.7,10,  6.66,   5.6,   5.6,  -8.7,10, 25.44
   0, 3, 6,3,15,0, 22.00,  30.2,  21.0,  -2.4,10,  6.66,   5.6,   5.6,  -8.1,10, 24.24
   0, 3, 6,3,16,0, 22.00,  20.4,  12.4, -10.3,10,  6.66,   5.6,   5.6,  -8.1,10, 23.33
   0, 3, 6,3,17,0, 22.00,  16.2,   9.2, -14.2,10,  6.66,   5.6,   5.6,  -8.9,10, 22.98
   0, 3, 6,3,18,0, 22.00,   1.2,  -4.8, -29.6,10,  6.66,   4.2,   4.2, -11.1,10, 21.56
   0, 3, 6,3,19,0, 22.00,  -7.4, -12.6, -38.6,10,  6.66,   2.2,   2.2, -13.7,10, 20.77
   0, 3, 6,3,20,0, 22.00, -11.5, -15.9, -43.8,10,  6.66,   1.4,   1.4, -15.2,10, 20.42
   0, 3, 6,3,21,0, 22.00, -14.5, -18.2, -48.4,10,  6.66,   1.1,   1.1, -16.3,10, 20.19
   0, 3, 6,3,22,0, 20.15, -18.5,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.23
   0, 3, 6,3,23,0, 19.23, -22.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.42
   0, 3, 6,3,24,0, 18.65, -24.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.94
   0, 3, 7,3, 1,0, 18.17, -26.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.53
   0, 3, 7,3, 2,0, 17.74, -28.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.15
   0, 3, 7,3, 3,0, 17.35, -29.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.82
   0, 3, 7,3, 4,0, 16.98, -30.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.49
   0, 3, 7,3, 5,0, 16.59, -31.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.12
   0, 3, 7,3, 6,0, 16.22, -32.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 15.76
   0, 3, 7,3, 7,0, 16.30, -28.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.08
   0, 3, 7,3, 8,0, 18.51,  -1.1,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.45
   0, 3, 7,3, 9,0, 22.00,  40.6,   8.6, -27.1,10,  6.66,   5.6,   8.5,  -8.5,10, 24.92
   0, 3, 7,3,10,0, 22.00,  74.9,  57.2,  26.7,10,  6.66,   5.6,   6.0, -11.0,10, 28.64
   0, 3, 7,3,11,0, 22.00, 100.2,  84.5,  58.8,10,  6.66,   5.6,   5.6, -11.2,10, 31.09
   0, 3, 7,3,12,0, 22.00, 112.7,  98.8,  76.6,10,  6.66,   4.5,   4.5, -11.9,10, 32.32
   0, 3, 7,3,13,0, 22.00, 117.0, 104.8,  84.3,10,  6.66,   4.5,   4.5, -11.7,10, 32.80
   0, 3, 7,3,14,0, 22.00, 114.3, 103.5,  84.3,10,  6.66,   5.6,   5.6, -10.4,10, 32.57
   0, 3, 7,3,15,0, 22.00,  99.3,  89.8,  71.5,10,  6.66,   5.6,   5.6, -10.0,10, 31.14
   0, 3, 7,3,16,0, 22.00,  74.3,  66.1,  47.8,10,  6.66,   5.6,   5.6,  -9.8,10, 28.72
   0, 3, 7,3,17,0, 22.00,  40.6,  33.4,  14.5,10,  6.66,   5.6,   5.6,  -9.8,10, 25.41
   0, 3, 7,3,18,0, 22.00,  10.4,   4.2, -16.5,10,  6.66,   4.2,   4.2, -11.1,10, 22.46
   0, 3, 7,3,19,0, 22.00,  -4.1,  -9.5, -31.9,10,  6.66,   2.2,   2.2, -13.1,10, 21.08
   0, 3, 7,3,20,0, 22.00,  -8.2, -12.8, -36.5,10,  6.66,   1.4,   1.4, -13.9,10, 20.74
   0, 3, 7,3,21,0, 22.00, -11.1, -14.9, -40.7,10,  6.66,   1.1,   1.1, -14.4,10, 20.52
   0, 3, 7,3,22,0, 20.38, -15.7,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.58
   0, 3, 7,3,23,0, 19.51, -19.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.77
   0, 3, 7,3,24,0, 18.97, -21.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.32
   0, 3, 8,3, 1,0, 18.59, -23.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.03
   0, 3, 8,3, 2,0, 18.26, -24.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.77
   0, 3, 8,3, 3,0, 17.92, -25.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.47
   0, 3, 8,3, 4,0, 17.59, -26.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.17
   0, 3, 8,3, 5,0, 17.27, -27.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.87
   0, 3, 8,3, 6,0, 16.98, -28.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.61
   0, 3, 8,3, 7,0, 16.99, -25.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.78
   0, 3, 8,3, 8,0, 19.00,  -0.2,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.87
   0, 3, 8,3, 9,0, 22.00,  40.5,  12.7, -16.3,10,  6.66,   5.6,   8.5,  -3.5,10, 25.06
   0, 3, 8,3,10,0, 22.00,  73.1,  57.6,  35.7,10,  6.66,   5.6,   6.0,  -5.6,10, 28.57
   0, 3, 8,3,11,0, 22.00,  96.1,  82.5,  65.2,10,  6.66,   5.6,   5.6,  -5.9,10, 30.81
   0, 3, 8,3,12,0, 22.00, 106.8,  94.7,  79.9,10,  6.66,   4.5,   4.5,  -7.3,10, 31.86
   0, 3, 8,3,13,0, 22.00, 110.1,  99.5,  85.9,10,  6.66,   4.5,   4.5,  -7.5,10, 32.23
   0, 3, 8,3,14,0, 22.00, 107.5,  98.2,  85.4,10,  6.66,   5.6,   5.6,  -6.4,10, 32.02
   0, 3, 8,3,15,0, 22.00,  94.2,  86.1,  74.1,10,  6.66,   5.6,   5.6,  -6.4,10, 30.75
   0, 3, 8,3,16,0, 22.00,  64.7,  57.6,  43.8,10,  6.66,   5.6,   5.6,  -6.4,10, 27.86
   0, 3, 8,3,17,0, 22.00,  27.6,  21.5,   4.2,10,  6.66,   5.6,   5.6,  -6.2,10, 24.21
   0, 3, 8,3,18,0, 22.00,   6.6,   1.4, -17.9,10,  6.66,   4.2,   4.2,  -7.4,10, 22.18
   0, 3, 8,3,19,0, 22.00,  -1.3,  -5.8, -27.1,10,  6.66,   2.2,   2.2,  -9.1,10, 21.44
   0, 3, 8,3,20,0, 22.00,  -6.1,  -9.8, -33.5,10,  6.66,   1.4,   1.4,  -9.5,10, 21.03
   0, 3, 8,3,21,0, 22.00,  -9.3, -12.4, -38.7,10,  6.66,   1.1,   1.1,  -9.6,10, 20.77
   0, 3, 8,3,22,0, 20.60, -13.8,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.91
   0, 3, 8,3,23,0, 19.86, -17.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.23
   0, 3, 8,3,24,0, 19.49, -18.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.98
   0, 3, 9,3, 1,0, 19.26, -18.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.85
   0, 3, 9,3, 2,0, 19.08, -18.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.75
   0, 3, 9,3, 3,0, 18.90, -18.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.61
   0, 3, 9,3, 4,0, 18.70, -19.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.42
   0, 3, 9,3, 5,0, 18.50, -19.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.25
   0, 3, 9,3, 6,0, 18.31, -20.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.06
   0, 3, 9,3, 7,0, 18.19, -19.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.99
   0, 3, 9,3, 8,0, 18.91,  -9.9,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.14
   0, 3, 9,3, 9,0, 22.00,   0.5, -23.7, -50.9,10,  6.66,   5.6,   8.5,   3.2,10, 21.22
   0, 3, 9,3,10,0, 22.00,   3.8,  -8.1, -35.1,10,  6.66,   5.6,   6.0,   1.3,10, 21.83
   0, 3, 9,3,11,0, 22.00,  11.5,   1.1, -24.8,10,  6.66,   5.6,   5.6,   1.4,10, 22.55
   0, 3, 9,3,12,0, 22.00,  18.3,   9.1, -14.8,10,  6.66,   4.5,   4.5,   0.4,10, 23.21
   0, 3, 9,3,13,0, 22.00,  35.6,  27.6,   5.6,10,  6.66,   4.5,   4.5,   0.6,10, 24.98
   0, 3, 9,3,14,0, 22.00,  54.4,  47.4,  28.2,10,  6.66,   5.6,   5.6,   2.2,10, 26.89
   0, 3, 9,3,15,0, 22.00,  46.7,  40.7,  23.2,10,  6.66,   5.6,   5.6,   2.4,10, 26.18
   0, 3, 9,3,16,0, 22.00,  25.5,  20.4,   2.4,10,  6.66,   5.6,   5.6,   1.6,10, 24.11
   0, 3, 9,3,17,0, 22.00,  12.6,   8.3, -10.1,10,  6.66,   5.6,   5.6,  -0.3,10, 22.87
   0, 3, 9,3,18,0, 22.00,   5.8,   2.1, -17.0,10,  6.66,   4.2,   4.2,  -3.6,10, 22.24
   0, 3, 9,3,19,0, 22.00,  -2.6,  -5.6, -26.6,10,  6.66,   2.2,   2.2,  -7.2,10, 21.46
   0, 3, 9,3,20,0, 22.00,  -7.2,  -9.7, -33.0,10,  6.66,   1.4,   1.4, -10.0,10, 21.04
   0, 3, 9,3,21,0, 22.00,  -9.9, -11.9, -37.0,10,  6.66,   1.1,   1.1, -12.1,10, 20.81
   0, 3, 9,3,22,0, 20.66, -14.1,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 20.00
   0, 3, 9,3,23,0, 19.92, -17.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.30
   0, 3, 9,3,24,0, 19.50, -18.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.97
   0, 3,10,3, 1,0, 19.18, -20.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.73
   0, 3,10,3, 2,0, 18.89, -21.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.48
   0, 3,10,3, 3,0, 18.62, -21.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.25
   0, 3,10,3, 4,0, 18.38, -22.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.04
   0, 3,10,3, 5,0, 18.11, -23.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.78
   0, 3,10,3, 6,0, 17.78, -24.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.44
   0, 3,10,3, 7,0, 17.85, -21.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.70
   0, 3,10,3, 8,0, 19.88,   3.3,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.77
   0, 3,10,3, 9,0, 22.00,  39.0,  18.2,  -9.4,10,  6.66,   5.6,   8.5,  -5.2,10, 25.20
   0, 3,10,3,10,0, 22.00,  47.4,  35.4,  10.6,10,  6.66,   5.6,   6.0,  -8.1,10, 26.18
   0, 3,10,3,11,0, 22.00,  61.2,  50.7,  27.1,10,  6.66,   5.6,   5.6,  -9.1,10, 27.52
   0, 3,10,3,12,0, 22.00,  65.2,  56.0,  33.2,10,  6.66,   4.5,   4.5, -10.9,10, 27.91
   0, 3,10,3,13,0, 22.00,  57.8,  49.8,  27.0,10,  6.66,   4.5,   4.5, -11.5,10, 27.19
   0, 3,10,3,14,0, 22.00,  69.3,  62.4,  39.8,10,  6.66,   5.6,   5.6, -10.8,10, 28.39
   0, 3,10,3,15,0, 22.00,  47.9,  41.9,  19.6,10,  6.66,   5.6,   5.6, -11.2,10, 26.30
   0, 3,10,3,16,0, 22.00,  32.8,  27.6,   4.0,10,  6.66,   5.6,   5.6, -11.4,10, 24.84
   0, 3,10,3,17,0, 22.00,  24.7,  20.3,  -4.4,10,  6.66,   5.6,   5.6, -11.4,10, 24.08
   0, 3,10,3,18,0, 22.00,   2.3,  -1.4, -27.6,10,  6.66,   4.2,   4.2, -12.8,10, 21.89
   0, 3,10,3,19,0, 22.00,  -7.4, -10.5, -39.1,10,  6.66,   2.2,   2.2, -14.8,10, 20.97
   0, 3,10,3,20,0, 22.00, -11.7, -14.2, -44.4,10,  6.66,   1.4,   1.4, -15.6,10, 20.59
   0, 3,10,3,21,0, 22.00, -14.1, -16.1, -47.2,10,  6.66,   1.1,   1.1, -15.9,10, 20.39
   0, 3,10,3,22,0, 20.32, -18.0,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.49
   0, 3,10,3,23,0, 19.42, -22.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.65
   0, 3,10,3,24,0, 18.85, -24.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.18
   0, 3,11,3, 1,0, 18.43, -25.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.84
   0, 3,11,3, 2,0, 18.08, -26.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.56
   0, 3,11,3, 3,0, 17.74, -27.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.27
   0, 3,11,3, 4,0, 17.37, -28.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.92
   0, 3,11,3, 5,0, 17.02, -29.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.59
   0, 3,11,3, 6,0, 16.67, -30.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.25
   0, 3,11,3, 7,0, 16.84, -25.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.68
   0, 3,11,3, 8,0, 19.19,   2.8,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.24
   0, 3,11,3, 9,0, 22.00,  44.6,  17.4, -16.4,10,  6.66,   5.6,   8.5,  -6.4,10, 25.51
   0, 3,11,3,10,0, 22.00,  78.6,  63.1,  33.4,10,  6.66,   5.6,   6.0,  -8.9,10, 29.12
   0, 3,11,3,11,0, 22.00, 103.2,  89.5,  62.9,10,  6.66,   5.6,   5.6, -10.1,10, 31.52
   0, 3,11,3,12,0, 22.00, 114.3, 102.2,  76.9,10,  6.66,   4.5,   4.5, -12.1,10, 32.62
   0, 3,11,3,13,0, 22.00, 118.4, 107.7,  83.8,10,  6.66,   4.5,   4.5, -12.8,10, 33.06
   0, 3,11,3,14,0, 22.00, 115.6, 106.2,  84.0,10,  6.66,   5.6,   5.6, -12.3,10, 32.83
   0, 3,11,3,15,0, 22.00,  99.9,  91.8,  69.9,10,  6.66,   5.6,   5.6, -12.9,10, 31.32
   0, 3,11,3,16,0, 22.00,  74.8,  67.7,  46.5,10,  6.66,   5.6,   5.6, -12.9,10, 28.87
   0, 3,11,3,17,0, 22.00,  42.1,  36.0,  14.9,10,  6.66,   5.6,   5.6, -12.5,10, 25.67
   0, 3,11,3,18,0, 22.00,  11.2,   5.9, -17.7,10,  6.66,   4.2,   4.2, -13.2,10, 22.63
   0, 3,11,3,19,0, 22.00,  -6.0, -10.4, -36.9,10,  6.66,   2.2,   2.2, -14.6,10, 20.98
   0, 3,11,3,20,0, 22.00, -11.5, -15.2, -44.4,10,  6.66,   1.4,   1.4, -15.0,10, 20.49
   0, 3,11,3,21,0, 22.00, -14.8, -17.9, -49.6,10,  6.66,   1.1,   1.1, -14.8,10, 20.22
   0, 3,11,3,22,0, 20.13, -19.2,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 19.20
   0, 3,11,3,23,0, 19.19, -22.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.37
   0, 3,11,3,24,0, 18.65, -24.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.95
   0, 3,12,3, 1,0, 18.25, -25.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.66
   0, 3,12,3, 2,0, 17.90, -26.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.37
   0, 3,12,3, 3,0, 17.54, -28.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 17.05
   0, 3,12,3, 4,0, 17.18, -29.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.72
   0, 3,12,3, 5,0, 16.82, -30.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.38
   0, 3,12,3, 6,0, 16.50, -30.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.09
   0, 3,12,3, 7,0, 16.60, -26.7,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 16.41
   0, 3,12,3, 8,0, 18.61,  -1.9,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 19.47
   0, 3,12,3, 9,0, 22.00,  36.1,   5.3, -27.9,10,  6.66,   5.6,   8.5,  -6.2,10, 24.52
   0, 3,12,3,10,0, 22.00,  68.2,  51.3,  23.2,10,  6.66,   5.6,   6.0,  -8.3,10, 28.01
   0, 3,12,3,11,0, 22.00,  92.6,  77.6,  54.3,10,  6.66,   5.6,   5.6,  -8.2,10, 30.38
   0, 3,12,3,12,0, 22.00, 104.8,  91.6,  72.9,10,  6.66,   4.5,   4.5,  -9.0,10, 31.59
   0, 3,12,3,13,0, 22.00, 109.6,  97.9,  82.4,10,  6.66,   4.5,   4.5,  -8.6,10, 32.10
   0, 3,12,3,14,0, 22.00, 107.1,  96.9,  83.2,10,  6.66,   5.6,   5.6,  -7.0,10, 31.90
   0, 3,12,3,15,0, 22.00,  92.2,  83.2,  69.9,10,  6.66,   5.6,   5.6,  -6.4,10, 30.47
   0, 3,12,3,16,0, 22.00,  67.8,  59.9,  46.5,10,  6.66,   5.6,   5.6,  -5.8,10, 28.10
   0, 3,12,3,17,0, 22.00,  36.5,  29.7,  16.4,10,  6.66,   5.6,   5.6,  -5.1,10, 25.04
   0, 3,12,3,18,0, 22.00,  11.3,   5.5,  -9.9,10,  6.66,   4.2,   4.2,  -5.7,10, 22.59
   0, 3,12,3,19,0, 22.00,   0.0,  -5.0, -22.7,10,  6.66,   2.2,   2.2,  -6.8,10, 21.53
   0, 3,12,3,20,0, 22.00,  -4.8,  -9.1, -29.5,10,  6.66,   1.4,   1.4,  -6.8,10, 21.11
   0, 3,12,3,21,0, 22.00,  -7.4, -11.0, -33.1,10,  6.66,   1.1,   1.1,  -6.3,10, 20.91
   0, 3,12,3,22,0, 20.86, -10.3,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 20.30
   0, 3,12,3,23,0, 20.30, -12.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.81
   0, 3,12,3,24,0, 20.03, -13.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.64
   0, 3,13,3, 1,0, 19.83, -14.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.51
   0, 3,13,3, 2,0, 19.66, -14.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.37
   0, 3,13,3, 3,0, 19.47, -15.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.20
   0, 3,13,3, 4,0, 19.28, -16.0,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 19.04
   0, 3,13,3, 5,0, 19.13, -16.2,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.92
   0, 3,13,3, 6,0, 19.00, -16.3,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.81
   0, 3,13,3, 7,0, 19.05, -14.4,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 18.97
   0, 3,13,3, 8,0, 19.96,  -3.2,   0.0,   0.0, 9,  6.83,   2.8,   0.0,   0.0, 9, 20.34
   0, 3,13,3, 9,0, 22.00,   8.7,  -8.8, -25.8,10,  6.66,   5.6,   8.5,  10.7,10, 22.27
   0, 3,13,3,10,0, 22.00,  13.8,   4.7, -10.2,10,  6.66,   5.6,   6.0,   8.4,10, 22.96
   0, 3,13,3,11,0, 22.00,  17.5,   9.5,  -4.2,10,  6.66,   5.6,   5.6,   7.7,10, 23.29
   0, 3,13,3,12,0, 22.00,  17.0,  10.0,  -3.5,10,  6.66,   4.5,   4.5,   6.1,10, 23.23
   0, 3,13,3,13,0, 22.00,  25.7,  19.7,   6.6,10,  6.66,   4.5,   4.5,   5.5,10, 24.13
   0, 3,13,3,14,0, 22.00,  30.5,  25.3,  13.9,10,  6.66,   5.6,   5.6,   5.9,10, 24.65
   0, 3,13,3,15,0, 22.00,  21.8,  17.5,   6.8,10,  6.66,   5.6,   5.6,   5.7,10, 23.82
   0, 3,13,3,16,0, 22.00,  16.2,  12.5,   0.1,10,  6.66,   5.6,   5.6,   5.9,10, 23.30
   0, 3,13,3,17,0, 22.00,  10.7,   7.6,  -7.5,10,  6.66,   5.6,   5.6,   6.6,10, 22.80
   0, 3,13,3,18,0, 22.00,   5.7,   3.2, -13.9,10,  6.66,   4.2,   4.2,   6.0,10, 22.35
   0, 3,13,3,19,0, 22.00,   1.1,  -0.9, -18.6,10,  6.66,   2.2,   2.2,   4.7,10, 21.92
   0, 3,13,3,20,0, 22.00,  -1.8,  -3.3, -21.0,10,  6.66,   1.4,   1.4,   4.5,10, 21.68
   0, 3,13,3,21,0, 22.00,  -3.5,  -4.6, -22.3,10,  6.66,   1.1,   1.1,   5.0,10, 21.55
   0, 3,13,3,22,0, 21.38,  -6.4,   0.0,   0.0, 9,  6.69,   0.6,   0.0,   0.0, 9, 21.08
   0, 3,13,3,23,0, 20.98,  -8.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.66
   0, 3,13,3,24,0, 20.75,  -9.9,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.47
   0, 3,14,3, 1,0, 20.58, -10.5,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.35
   0, 3,14,3, 2,0, 20.46, -10.8,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.26
   0, 3,14,3, 3,0, 20.35, -11.1,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.18
   0, 3,14,3, 4,0, 20.23, -11.6,   0.0,   0.0, 9,  6.69,   0.0,   0.0,   0.0, 9, 20.06
